12°06′08″S,-12.10224256,77°02′03″W,-77.03424906,0.2519,206.908°
12°05′54″S,-12.09832773,77°02′02″W,-77.03378821,0.2203,343.144°
12°06′13″S,-12.10348303,77°01′34″W,-77.02600869,0.8621,114.871°
12°06′07″S,-12.10188453,77°01′45″W,-77.029078,0.485,112.399°
12°05′29″S,-12.09138901,77°01′52″W,-77.03120945,1.0062,12.431°
12°05′40″S,-12.09435129,77°01′46″W,-77.02938061,0.7741,32.464°
12°05′51″S,-12.09744764,77°01′37″W,-77.02682381,0.7591,66.006°
12°05′59″S,-12.09995509,77°01′25″W,-77.02365727,1.0383,88.356°
12°06′18″S,-12.10491215,77°01′38″W,-77.02725897,0.8304,128.907°
12°06′07″S,-12.10200535,77°02′27″W,-77.04071334,0.8407,256.361°
12°05′55″S,-12.0985442,77°02′12″W,-77.03655918,0.4102,297.08°
12°05′32″S,-12.09221,77°02′03″W,-77.03425871,0.8987,352.645°
12°05′59″S,-12.09989511,77°01′38″W,-77.02722473,0.651,86.788°
12°06′03″S,-12.10093316,77°02′26″W,-77.04066596,0.8157,264.443°
12°06′06″S,-12.10155579,77°01′46″W,-77.02953733,0.4251,110.407°
12°06′04″S,-12.10112031,77°01′59″W,-77.03300981,0.1019,168.236°
12°05′47″S,-12.0963786,77°02′06″W,-77.03502078,0.4712,335.162°
12°06′02″S,-12.10061024,77°02′23″W,-77.03962373,0.6998,266.472°
12°05′48″S,-12.09672462,77°02′30″W,-77.04178975,1.0119,292.615°
12°06′10″S,-12.10277633,77°01′52″W,-77.03099873,0.3715,139.858°
12°05′46″S,-12.09622135,77°01′34″W,-77.02608955,0.8923,60.08°
12°05′33″S,-12.09238939,77°02′03″W,-77.03422983,0.8785,352.681°
12°05′30″S,-12.09174905,77°01′55″W,-77.03185691,0.9538,8.815°
12°05′45″S,-12.09570317,77°01′51″W,-77.03095201,0.5591,25.943°
12°06′10″S,-12.10267701,77°02′30″W,-77.0417867,0.9728,253.705°
12°05′44″S,-12.09553966,77°02′15″W,-77.03753096,0.7022,317.886°
12°06′11″S,-12.10314989,77°02′18″W,-77.03840077,0.6525,240.073°
12°05′59″S,-12.09960575,77°01′27″W,-77.02419308,0.9821,85.992°
12°05′59″S,-12.10007811,77°02′33″W,-77.04242159,1.0029,270.92°
12°06′04″S,-12.10120213,77°01′37″W,-77.0268369,0.7006,98.942°
12°05′57″S,-12.09924923,77°02′09″W,-77.0357077,0.2934,291.668°
12°05′58″S,-12.09950861,77°02′07″W,-77.03531173,0.2429,289.095°
12°05′43″S,-12.09518175,77°02′10″W,-77.03598137,0.6371,331.662°
12°06′14″S,-12.10396026,77°02′04″W,-77.03452674,0.44,199.131°
12°06′07″S,-12.10205448,77°02′32″W,-77.04231857,1.0123,258.391°
12°06′21″S,-12.10570886,77°02′11″W,-77.03641369,0.7031,209.797°
12°05′36″S,-12.09332847,77°01′54″W,-77.03172607,0.7835,11.814°
12°06′17″S,-12.10472574,77°02′27″W,-77.04094407,0.9798,239.259°
12°06′03″S,-12.10087985,77°01′31″W,-77.02538107,0.8536,94.91°
12°05′57″S,-12.09914634,77°01′28″W,-77.02452239,0.9514,82.769°
12°06′07″S,-12.10204058,77°02′22″W,-77.03957908,0.7225,253.752°
12°05′28″S,-12.09113427,77°01′59″W,-77.03296019,1.0113,1.483°
12°05′54″S,-12.09820381,77°02′15″W,-77.0374924,0.518,295.697°
12°05′39″S,-12.09407139,77°02′08″W,-77.03552314,0.7294,339.74°
12°05′49″S,-12.09704302,77°02′28″W,-77.04124884,0.944,292.004°
12°05′53″S,-12.09808537,77°02′19″W,-77.03852334,0.6258,292.331°
12°05′38″S,-12.09382682,77°01′55″W,-77.03207214,0.7219,9.79°
12°06′30″S,-12.10839919,77°02′11″W,-77.03642541,0.9747,201.087°
12°06′21″S,-12.10575491,77°02′21″W,-77.03925212,0.9009,226.925°
12°06′03″S,-12.10078236,77°02′04″W,-77.03449761,0.1541,246.198°
12°06′14″S,-12.10379073,77°01′53″W,-77.03136522,0.4442,153.293°
12°05′31″S,-12.09202293,77°01′55″W,-77.03197489,0.9218,8.317°
12°06′06″S,-12.10155314,77°01′53″W,-77.03137759,0.2474,126.725°
12°06′11″S,-12.10299178,77°02′01″W,-77.03369601,0.3126,189.918°
12°05′47″S,-12.09640296,77°01′55″W,-77.0318623,0.4491,18.913°
12°06′17″S,-12.10484942,77°01′42″W,-77.02822974,0.7464,133.586°
12°06′28″S,-12.10776738,77°02′05″W,-77.03458897,0.8526,190.198°
12°06′04″S,-12.10103752,77°02′05″W,-77.03469284,0.1858,240.826°
12°06′06″S,-12.1016829,77°01′33″W,-77.02593126,0.8071,101.606°
12°06′07″S,-12.10186446,77°02′22″W,-77.03933358,0.6915,254.691°
12°05′31″S,-12.09194413,77°02′09″W,-77.03580325,0.9634,342.915°
12°05′42″S,-12.09493546,77°02′23″W,-77.03967642,0.9175,309.865°
12°06′21″S,-12.10588489,77°01′51″W,-77.03085722,0.6794,157.965°
12°05′48″S,-12.0965644,77°01′50″W,-77.03069071,0.49,33.856°
12°06′03″S,-12.10091329,77°01′56″W,-77.03231106,0.1235,128.423°
12°05′59″S,-12.09983249,77°02′20″W,-77.03898785,0.6309,273.948°
12°05′32″S,-12.09212168,77°02′01″W,-77.03367364,0.9026,356.734°
12°05′59″S,-12.10011982,77°01′26″W,-77.02378401,1.0242,89.358°
12°05′34″S,-12.09268346,77°02′02″W,-77.03375464,0.8408,355.892°
12°06′05″S,-12.10125388,77°01′30″W,-77.02498849,0.9005,97.316°
12°05′42″S,-12.09491353,77°01′34″W,-77.02623727,0.9604,52.054°
12°05′51″S,-12.09752876,77°01′36″W,-77.0266919,0.7687,67.056°
12°06′25″S,-12.10698295,77°01′47″W,-77.02967168,0.8442,152.957°
12°05′46″S,-12.0960181,77°01′42″W,-77.02837404,0.7031,48.301°
12°05′38″S,-12.09379373,77°01′59″W,-77.03298498,0.7155,1.881°
12°06′19″S,-12.10540529,77°02′04″W,-77.03436473,0.5901,192.385°
12°05′58″S,-12.09935932,77°01′58″W,-77.03279086,0.1059,24.899°
12°05′52″S,-12.09767704,77°02′20″W,-77.03875676,0.6673,295.111°
12°06′05″S,-12.1013221,77°02′07″W,-77.03539875,0.2685,242.915°
12°06′24″S,-12.10666442,77°01′46″W,-77.02951825,0.8208,150.795°
12°06′12″S,-12.10343509,77°01′42″W,-77.0283916,0.6334,124.336°
12°06′03″S,-12.10071701,77°01′59″W,-77.03342617,0.0602,204.035°
12°06′19″S,-12.10527044,77°01′37″W,-77.02695832,0.881,129.588°
12°05′34″S,-12.0927285,77°02′06″W,-77.03507022,0.858,346.294°
12°06′28″S,-12.10789063,77°01′59″W,-77.03326198,0.8529,180.446°
12°05′57″S,-12.09925746,77°01′59″W,-77.03318466,0.1074,0.942°
12°06′17″S,-12.1047293,77°02′10″W,-77.03603978,0.5887,211.633°
12°06′30″S,-12.10824585,77°02′10″W,-77.03604912,0.9446,199.143°
12°06′24″S,-12.10665194,77°01′38″W,-77.02720676,0.9676,137.647°
12°05′57″S,-12.09921249,77°01′25″W,-77.02361381,1.0487,83.848°
12°05′44″S,-12.09560211,77°01′53″W,-77.0314305,0.5489,20.537°
12°06′01″S,-12.10028606,77°01′25″W,-77.02357904,1.0464,90.384°
12°05′52″S,-12.09781788,77°01′48″W,-77.03009179,0.4312,51.65°
12°06′26″S,-12.10711089,77°02′02″W,-77.03387252,0.7696,185.446°
12°06′08″S,-12.1021582,77°01′44″W,-77.02878332,0.5264,114.133°
12°05′41″S,-12.094748,77°01′52″W,-77.03119842,0.6467,19.678°
12°05′44″S,-12.09549344,77°02′04″W,-77.03430585,0.5396,347.132°
12°05′44″S,-12.095496,77°01′45″W,-77.029141,0.6866,40.023°
12°05′59″S,-12.10004286,77°01′28″W,-77.02443087,0.954,88.797°
12°06′14″S,-12.10389539,77°01′31″W,-77.02523351,0.9579,115.24°
12°06′11″S,-12.10297399,77°01′47″W,-77.02963711,0.4938,128.29°
12°05′37″S,-12.09373197,77°01′59″W,-77.03302038,0.7223,1.558°
12°06′16″S,-12.10453492,77°02′09″W,-77.03581742,0.5577,210.682°
12°05′34″S,-12.09276228,77°01′59″W,-77.03330524,0.8299,359.217°
12°06′09″S,-12.10252416,77°02′08″W,-77.03552562,0.3598,224.649°
12°06′16″S,-12.10433319,77°01′59″W,-77.03313668,0.4572,179.125°
12°05′56″S,-12.09877662,77°02′24″W,-77.04009077,0.7664,282.117°
12°05′58″S,-12.0993881,77°02′08″W,-77.03558975,0.2759,289.671°
12°06′17″S,-12.10467769,77°02′06″W,-77.03507171,0.5356,202.325°
12°06′05″S,-12.10141933,77°02′22″W,-77.03942165,0.6895,258.873°
12°05′37″S,-12.09357961,77°01′44″W,-77.02882477,0.8789,32.785°
12°05′39″S,-12.09422843,77°02′11″W,-77.03640261,0.7522,332.425°
12°05′54″S,-12.09826506,77°02′30″W,-77.0415397,0.9327,283.503°
12°06′15″S,-12.10405159,77°02′01″W,-77.03371711,0.4295,187.51°
12°05′56″S,-12.09882897,77°02′26″W,-77.04064906,0.8247,280.836°
12°05′50″S,-12.09710244,77°02′30″W,-77.04162289,0.9795,290.754°
12°05′58″S,-12.0994184,77°01′35″W,-77.02632252,0.7534,83.178°
12°06′29″S,-12.10818363,77°02′11″W,-77.03638397,0.9507,201.354°
12°05′44″S,-12.09556592,77°01′53″W,-77.03134278,0.556,21.312°
12°05′57″S,-12.09920652,77°01′35″W,-77.02644913,0.7429,81.247°
12°06′05″S,-12.10136693,77°02′11″W,-77.03648859,0.3795,250.413°
12°06′17″S,-12.10469664,77°01′51″W,-77.03070135,0.567,151.352°
12°05′47″S,-12.0963787,77°02′05″W,-77.03458919,0.4535,340.552°
12°06′31″S,-12.10851422,77°01′48″W,-77.0301316,0.9807,160.102°
12°05′45″S,-12.09587394,77°02′26″W,-77.04051022,0.9305,301.321°
12°05′42″S,-12.09494149,77°01′43″W,-77.02870622,0.7642,39.765°
12°06′25″S,-12.10704968,77°01′53″W,-77.0312755,0.7876,164.583°
12°05′59″S,-12.0998583,77°02′16″W,-77.03786898,0.5093,274.569°
12°05′59″S,-12.09986448,77°02′13″W,-77.03696902,0.4117,275.559°
12°06′07″S,-12.10203863,77°02′28″W,-77.041163,0.8892,256.872°
12°05′34″S,-12.0928944,77°01′43″W,-77.02866857,0.9526,31.162°
12°05′52″S,-12.0978487,77°01′59″W,-77.03329084,0.2643,357.879°
12°05′57″S,-12.0991367,77°01′26″W,-77.02379778,1.0298,83.262°
12°06′15″S,-12.10411458,77°01′57″W,-77.03254442,0.4387,170.634°
12°06′23″S,-12.10637791,77°01′45″W,-77.0290486,0.8201,146.59°
12°06′02″S,-12.10053922,77°02′27″W,-77.0408207,0.8294,267.57°
12°05′29″S,-12.09143511,77°01′54″W,-77.03160118,0.9928,10.093°
12°05′50″S,-12.0971738,77°02′30″W,-77.04175442,0.9901,290.031°
12°06′12″S,-12.10320784,77°02′23″W,-77.03972418,0.7833,244.922°
12°05′51″S,-12.09750499,77°02′03″W,-77.03416154,0.3199,340.936°
12°06′19″S,-12.1052604,77°01′49″W,-77.03015071,0.6511,149.372°
12°05′44″S,-12.0954929,77°01′39″W,-77.02741483,0.8202,50.102°
12°06′16″S,-12.10455208,77°01′53″W,-77.03144462,0.518,158.363°
12°05′52″S,-12.097831,77°01′38″W,-77.02729447,0.6953,67.501°
12°05′53″S,-12.09806431,77°02′11″W,-77.03628734,0.4127,305.577°
12°05′31″S,-12.09202506,77°01′51″W,-77.03088605,0.946,15.435°
12°05′52″S,-12.09782646,77°02′16″W,-77.03778408,0.5653,298.137°
12°06′13″S,-12.10369229,77°02′25″W,-77.04017883,0.8513,243.047°
12°05′41″S,-12.09467816,77°01′36″W,-77.02659704,0.9467,49.347°
12°05′41″S,-12.09481431,77°01′42″W,-77.0282637,0.8064,41.751°
12°06′27″S,-12.10760042,77°01′48″W,-77.03006147,0.8887,157.409°
12°06′03″S,-12.10070669,77°02′13″W,-77.03690219,0.4061,262.389°
12°05′41″S,-12.0948548,77°01′58″W,-77.03266861,0.5999,5.538°
12°06′14″S,-12.10397872,77°02′26″W,-77.04053029,0.8999,242.342°
12°05′36″S,-12.09320938,77°01′57″W,-77.03263878,0.7825,4.481°
12°06′01″S,-12.10016577,77°01′57″W,-77.03262772,0.0627,84.159°
12°06′14″S,-12.10376898,77°02′05″W,-77.03466621,0.4254,202.002°
12°06′10″S,-12.10274552,77°02′10″W,-77.03608515,0.4208,228.189°
12°06′20″S,-12.10548391,77°01′56″W,-77.03223781,0.5944,169.852°
12°06′06″S,-12.10178206,77°01′36″W,-77.02653723,0.7452,103.457°
12°05′53″S,-12.09806419,77°01′56″W,-77.03230782,0.259,22.023°
12°05′58″S,-12.09943157,77°01′53″W,-77.03144879,0.2099,65.202°
12°06′25″S,-12.10690458,77°02′19″W,-77.03864537,0.9502,218.545°
12°05′49″S,-12.09688637,77°02′09″W,-77.03593429,0.4755,321.305°
12°05′47″S,-12.09652412,77°01′32″W,-77.02550251,0.9329,63.831°
12°06′17″S,-12.1048313,77°01′44″W,-77.02898399,0.6878,138.18°
12°05′31″S,-12.09195883,77°02′01″W,-77.033542,0.92,357.689°
12°05′40″S,-12.09445897,77°02′07″W,-77.0351924,0.6767,341.333°
12°06′07″S,-12.10204661,77°02′25″W,-77.04022466,0.7903,255.129°
12°06′01″S,-12.10031373,77°02′04″W,-77.03450681,0.1424,265.94°
12°05′54″S,-12.0982344,77°02′10″W,-77.03603405,0.3793,305.674°
12°05′59″S,-12.09977862,77°01′44″W,-77.02891296,0.4689,83.949°
12°06′02″S,-12.10050117,77°02′21″W,-77.03924928,0.6585,267.307°
12°05′36″S,-12.09339908,77°01′43″W,-77.02849641,0.9154,33.984°
12°06′35″S,-12.1096257,77°01′59″W,-77.03293601,1.0462,178.422°
12°05′38″S,-12.09402354,77°02′09″W,-77.03586557,0.748,337.204°
12°06′04″S,-12.10100283,77°01′43″W,-77.0285606,0.5121,99.752°
12°06′07″S,-12.10200461,77°02′13″W,-77.03700319,0.4585,244.397°
12°06′17″S,-12.10468304,77°02′27″W,-77.0407845,0.9624,238.974°
12°05′46″S,-12.09621622,77°01′45″W,-77.02926155,0.6182,43.87°
12°05′36″S,-12.09346357,77°01′45″W,-77.02925656,0.8656,29.708°
12°05′36″S,-12.0933399,77°01′46″W,-77.02940996,0.8695,28.304°
12°06′26″S,-12.10718064,77°02′22″W,-77.03949458,1.0331,221.491°
12°06′25″S,-12.10691035,77°02′07″W,-77.03539394,0.7811,197.778°
12°05′52″S,-12.09766235,77°02′22″W,-77.03943132,0.735,292.799°
12°06′22″S,-12.10598149,77°02′01″W,-77.03367824,0.6426,184.634°
12°05′51″S,-12.09753939,77°02′04″W,-77.03446143,0.3285,335.332°
12°06′11″S,-12.10300644,77°01′44″W,-77.02895773,0.5557,123.857°
12°06′04″S,-12.10104817,77°01′37″W,-77.02704968,0.6752,97.812°
12°05′51″S,-12.09756119,77°01′59″W,-77.03292198,0.2976,5.85°
12°05′59″S,-12.09971335,77°02′30″W,-77.04170616,0.9267,273.507°
12°06′23″S,-12.10651306,77°01′43″W,-77.02851721,0.8654,143.943°
12°06′07″S,-12.1020073,77°01′40″W,-77.02784531,0.6153,108.816°
12°06′12″S,-12.10320234,77°01′29″W,-77.02479811,0.9721,109.932°
12°05′36″S,-12.09323418,77°01′54″W,-77.03156472,0.7975,12.894°
12°06′23″S,-12.10641376,77°02′15″W,-77.03747067,0.8305,213.994°
12°05′36″S,-12.09323418,77°01′48″W,-77.03009757,0.8475,23.47°
12°05′30″S,-12.09175287,77°01′59″W,-77.03346773,0.9426,358.236°
12°05′40″S,-12.09445088,77°01′52″W,-77.03103576,0.6838,20.142°
12°06′32″S,-12.10899875,77°02′05″W,-77.03463951,0.9885,189.106°
12°06′14″S,-12.10390043,77°02′10″W,-77.03622106,0.5246,218.765°
12°06′12″S,-12.10331243,77°02′13″W,-77.0370387,0.5406,230.536°
12°06′11″S,-12.1029235,77°01′31″W,-77.02522025,0.9184,109.089°
12°05′51″S,-12.09746964,77°02′28″W,-77.04120428,0.9227,289.384°
12°05′50″S,-12.09731645,77°01′36″W,-77.02666967,0.7804,65.528°
12°05′52″S,-12.09786277,77°01′49″W,-77.03021393,0.4177,51.057°
12°05′49″S,-12.09682767,77°02′09″W,-77.03592818,0.4802,321.854°
12°05′40″S,-12.09436658,77°01′47″W,-77.02977212,0.7506,29.79°
12°05′51″S,-12.09761759,77°02′32″W,-77.04209859,1.0101,286.671°
12°05′53″S,-12.09793431,77°01′52″W,-77.03107104,0.3442,42.299°
12°05′54″S,-12.09829254,77°01′38″W,-77.02719549,0.6875,71.801°
12°06′10″S,-12.10266487,77°02′23″W,-77.03985579,0.773,249.431°
12°05′49″S,-12.09680739,77°02′27″W,-77.04084488,0.914,294.56°
12°06′06″S,-12.10156968,77°01′56″W,-77.03217059,0.1871,143.199°
12°05′52″S,-12.09766183,77°02′21″W,-77.03924903,0.7168,293.417°
12°05′56″S,-12.09879442,77°02′02″W,-77.0339995,0.1811,331.341°
12°05′47″S,-12.09635188,77°01′46″W,-77.02949375,0.5899,43.118°
12°05′40″S,-12.09456338,77°01′37″W,-77.0270722,0.9168,46.637°
12°05′41″S,-12.09467882,77°01′39″W,-77.02745593,0.8779,45.376°
12°06′03″S,-12.1008141,77°02′10″W,-77.03599059,0.3104,257.775°
